objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
316709,The Michael C. Rockefeller Wing,Nose ornament,Vicús artist(s),unknown,1th c. BCE,other,600,453,1.32,-0.0015668676933273673,0.009621631354093552,-0.7634084820747375,0.007646881975233555,-0.18692670910968445
313325,The Michael C. Rockefeller Wing,Ceremonial Handle (?),,unknown,6th c. CE,other,546,625,0.87,-0.0005339150666259229,0.0032025252003222704,-0.7527058720588684,0.002898843726143241,-0.1867846045497572
312599,The Michael C. Rockefeller Wing,Pedestal Bowl,,unknown,12th c. CE,other,599,583,1.03,-0.00024634000146761537,0.0033678540494292974,-0.7363227009773254,0.0032355203293263912,-0.18249141665000934
307602,The Michael C. Rockefeller Wing,Prayer book with case (mahdar),Wäldä Maryam,unknown,18th c. CE,other,496,624,0.79,-0.0011482785921543837,0.0016593983164057136,-0.09057113528251648,0.0007673708023503423,-0.022323161188978702
315884,The Michael C. Rockefeller Wing,Lidded Vessel,,unknown,2th c. CE,other,600,462,1.3,-0.0006360882543958724,0.005022150464355946,-0.6063504219055176,0.005191946867853403,-0.14919310320692603
309529,The Michael C. Rockefeller Wing,"Pendant Icon: St. George, Virgin and Child Enthroned",,unknown,17th c. CE,other,600,445,1.35,-0.0028404041659086943,0.02437654882669449,-0.6645216345787048,0.025423258543014526,-0.15439055784372613
312581,The Michael C. Rockefeller Wing,House model,Nayarit artist(s),unknown,2th c. BCE,other,484,624,0.78,-0.0008581900037825108,0.014352594502270222,-0.7381450533866882,0.012761609628796577,-0.17797225981485099
319633,The Michael C. Rockefeller Wing,Cylindrical Vessel,,unknown,5th c. CE,other,468,624,0.75,-0.0002464459394104779,0.004073551390320063,-0.8338778614997864,0.004109155386686325,-0.20648540016554762
312643,The Michael C. Rockefeller Wing,Yoke,,unknown,6th c. CE,other,599,410,1.46,-0.0010246415622532368,0.005919003859162331,-0.6640434265136719,0.005079406313598156,-0.16351741447579116
309958,The Michael C. Rockefeller Wing,Bead,Moche artist(s),unknown,2th c. CE,other,600,596,1.01,-0.00019044583314098418,0.005807004868984222,-0.7113368511199951,0.0054642208851873875,-0.17506401779974112
314523,The Michael C. Rockefeller Wing,Cylindrical Vessel,,unknown,1th c. BCE,other,599,611,0.98,-0.00020880413649138063,0.0017658206634223461,-0.6936749219894409,0.0015680927317589521,-0.17263745318268775
316304,The Michael C. Rockefeller Wing,Tripod Plate,,unknown,8th c. CE,other,508,625,0.81,-0.0016387359937652946,0.016894187778234482,-0.7350388765335083,0.01590128429234028,-0.1759705351141747
314522,The Michael C. Rockefeller Wing,Tetrapod Jar,,unknown,2th c. BCE,other,600,584,1.03,-0.0002195059205405414,0.0018628921825438738,-0.7940021753311157,0.0015479535795748234,-0.1977027088723844
314827,The Michael C. Rockefeller Wing,Tripod Bird Bowl,,unknown,2th c. CE,other,499,624,0.8,-0.0003054265398532152,0.009146295487880707,-0.7538508176803589,0.008804256096482277,-0.18405142315896228
316711,The Michael C. Rockefeller Wing,Vessel with Seated Lord,,unknown,6th c. CE,other,534,624,0.86,-0.0024979521986097097,0.03912530466914177,-0.5517804026603699,0.03761114552617073,-0.11938547616591677
314518,The Michael C. Rockefeller Wing,Tetrapod Bowl,,unknown,1th c. CE,other,599,478,1.25,-0.00026922524557448924,0.0020585875026881695,-0.7953037619590759,0.0018034555250778794,-0.1979277360442211
314524,The Michael C. Rockefeller Wing,Cylindrical Vessel,,unknown,1th c. CE,other,444,625,0.71,-0.00018139176245313138,0.000614038435742259,-0.7620301246643066,0.0005286404630169272,-0.19026720938200015
316813,The Michael C. Rockefeller Wing,"Jar, Ritual Scenes",,unknown,7th c. CE,other,520,625,0.83,-0.0014400818618014455,0.01673431321978569,-0.4742952585220337,0.016169030219316483,-0.11070799923618324
320804,The Michael C. Rockefeller Wing,Hanging (?) Fragment,,unknown,15th c. CE,other,324,624,0.52,-0.0016785725019872189,0.009864245541393757,-0.26011133193969727,0.005860244855284691,-0.06151635351125151
310480,The Michael C. Rockefeller Wing,Head of a Rain God,,unknown,9th c. CE,other,576,624,0.92,-0.001915403176099062,0.043735433369874954,-0.24754315614700317,0.042211901396512985,-0.040877806139178574
319873,The Michael C. Rockefeller Wing,Deity face pendant,,unknown,unknown,other,468,624,0.75,-0.0005406864220276475,0.013891502283513546,-0.4875573217868805,0.013507147319614887,-0.11517483965144493
310498,The Michael C. Rockefeller Wing,Standing figure,Mezcala artist(s),unknown,3th c. BCE,other,380,624,0.61,-0.00040228519355878234,0.0025088884867727757,-0.31212157011032104,0.0017017615027725697,-0.07707830132858362
126673,The Michael C. Rockefeller Wing,Pin (ttipqui),Peruvian artist(s),unknown,18th c. CE,other,271,624,0.43,-0.0005019874079152942,0.0009513857075944543,-0.8757295608520508,0.00014023168478161097,-0.2187849827168975
312694,The Michael C. Rockefeller Wing,Ear Spool,,unknown,5th c. CE,other,599,589,1.02,-0.00012509277439676225,0.0017858375795185566,-0.7394686937332153,0.0015027025947347283,-0.1840763115833397
312923,The Michael C. Rockefeller Wing,Bird Pendant,,unknown,3th c. BCE,other,600,400,1.5,-0.0005388011340983212,0.006699888966977596,-0.7254515886306763,0.006469427142292261,-0.17820526841387618
316796,The Michael C. Rockefeller Wing,Receptacle with Figurative Relief and Stopper,,unknown,19th c. CE,other,468,624,0.75,-0.0006926541100256145,0.005012266803532839,-0.7227150797843933,0.004824941977858543,-0.17839263127825689
317619,The Michael C. Rockefeller Wing,Turkey Vessel,,unknown,6th c. CE,other,599,457,1.31,-0.0006474379915744066,0.004732843954116106,-0.8079270124435425,0.003883805824443698,-0.19998945016413927
309952,The Michael C. Rockefeller Wing,Animal pendant,,unknown,1th c. CE,other,599,462,1.3,-0.0006011832738295197,0.0065605915151536465,-0.8986572027206421,0.005441856570541859,-0.22181398447719403
310467,The Michael C. Rockefeller Wing,Modified celt-pendant with incised motifs,Olmec artist(s),unknown,9th c. BCE,other,451,624,0.72,-0.0015911608934402466,0.009748272597789764,-0.42662757635116577,0.008979180827736855,-0.10237282095476985
315668,The Michael C. Rockefeller Wing,Tupu (pin),,unknown,14th c. CE,other,599,355,1.69,-0.00010806138743646443,0.0004328718059696257,-0.5402851700782776,0.000299298029858619,-0.13491526540747145
320054,The Michael C. Rockefeller Wing,Miniature tabard,,unknown,16th c. CE,other,494,624,0.79,-0.008618184365332127,0.04314569756388664,-0.18822163343429565,0.036935050040483475,-0.029189767548814416
316963,The Michael C. Rockefeller Wing,Four-Cornered Hat,,unknown,6th c. CE,other,600,485,1.24,-0.0007438923930749297,0.005881546996533871,-0.7568098902702332,0.0044534290209412575,-0.18680470166145824
929079,Asian Art,Orchids and Rocks,Yi Ha-eung,unknown,19th c. CE,drawing_paper,468,624,0.75,-0.01269988901913166,0.04747012257575989,-0.20037536323070526,-0.0066101402044296265,-0.043053817469626665
49068,Asian Art,Bamboo in Snow,Dapeng Zhengkun (Taihō Shōkon),unknown,18th c. CE,drawing_paper,322,624,0.52,-0.00446812529116869,0.02762070670723915,-0.31300249695777893,-0.005072545260190964,-0.07373061520047486
49179,Asian Art,Landscapes,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,599,415,1.44,-0.007774656638503075,0.02806493267416954,-0.09105011075735092,-0.024703670293092728,-0.023865876253694296
53660,Asian Art,Ten Verses on Oxherding,,unknown,12th c. CE,drawing_paper,599,373,1.61,-0.029863223433494568,0.1503026932477951,-0.10674025118350983,0.13248345255851746,0.03654566779732704
39901,Asian Art,Night-Shining White,Han Gan,unknown,8th c. CE,drawing_paper,600,450,1.33,-0.0017810938879847527,0.008621010929346085,-0.4896463453769684,-0.003726823255419731,-0.1216333128977567
701293,Asian Art,Poems from the Pavilion of True Meaning,Zhou Lianggong,unknown,17th c. CE,drawing_paper,600,450,1.33,-0.005249896086752415,0.03342630714178085,-0.12347491085529327,0.028006721287965775,-0.016822944628074765
53002,Asian Art,"Shino Tea Bowl with Bridge and Shrine, Known as “Bridge of the Gods” (Shinkyō)",,unknown,16th c. CE,other,599,337,1.78,-0.0011927725281566381,0.00863521359860897,-0.690240204334259,0.007806719280779362,-0.16874776099575683
39931,Asian Art,Landscapes,Dai Benxiao,unknown,17th c. CE,drawing_paper,490,625,0.78,-0.013223284855484962,0.04423146694898605,-0.04505075141787529,-0.02449304610490799,-0.009633903857320547
857949,Asian Art,“Magic Fountain” ewer,,unknown,16th c. CE,other,468,624,0.75,-0.0002604892652016133,0.004266461357474327,-0.8069702982902527,0.00393871171399951,-0.19975640362099512
45258,Asian Art,Bamboo in the Four Seasons,Tosa Mitsunobu,unknown,15th c. CE,painting,600,283,2.12,-0.009673572145402431,0.07082702964544296,-0.1378534436225891,0.05378172919154167,-0.005729564232751727
53222,Asian Art,Musk Cat,Uto Gyoshi,male,16th c. CE,drawing_paper,468,624,0.75,0.001923716627061367,0.00513659929856658,-0.08031130582094193,-0.015814930200576782,-0.02226648002397269
44918,Asian Art,Rough Waves,Ogata Kōrin,unknown,17th c. CE,painting,599,534,1.12,-0.01485369261354208,0.10919702798128128,-0.062116991728544235,0.01434297114610672,0.011642328696325421
73159,Asian Art,Portrait of Li Xiangjun,Cui He,unknown,19th c. CE,drawing_paper,304,623,0.49,-0.003914578817784786,0.025159630924463272,-0.11135776340961456,0.005396375432610512,-0.02117908396758139
38006,Asian Art,Portrait of the Indian Monk Atisha,,unknown,11th c. CE,other,452,625,0.72,-0.001705152215436101,-0.028738057240843773,-0.1346292495727539,-0.011005952954292297,-0.04401960299583152
816189,Asian Art,"”Abiding nowhere, the awakened mind arises”",Musō Soseki,unknown,14th c. CE,drawing_paper,356,623,0.57,-0.011392389424145222,0.016300279647111893,-0.04935675486922264,-0.01703106425702572,-0.015369982225820422
