objectID,source_image_url,image_status,model
320347,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39201-004.jpg,included,OpenCLIP_L14
324324,https://images.metmuseum.org/CRDImages/an/web-large/DP-38927-001.jpg,included,OpenCLIP_L14
10810,https://images.metmuseum.org/CRDImages/ad/web-large/DT221513.jpg,included,OpenCLIP_L14
328593,https://images.metmuseum.org/CRDImages/an/web-large/dp22227.jpg,included,OpenCLIP_L14
309468,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24297-001.jpg,included,OpenCLIP_L14
324321,https://images.metmuseum.org/CRDImages/an/web-large/DP-38930-001.jpg,included,OpenCLIP_L14
327438,https://images.metmuseum.org/CRDImages/an/web-large/DP368657.jpg,included,OpenCLIP_L14
324138,https://images.metmuseum.org/CRDImages/an/web-large/DP-26826-003.jpg,included,OpenCLIP_L14
317802,https://images.metmuseum.org/CRDImages/ao/web-large/DT4055.jpg,included,OpenCLIP_L14
14972,https://images.metmuseum.org/CRDImages/ad/web-large/DT188.jpg,included,OpenCLIP_L14
13875,https://images.metmuseum.org/CRDImages/ad/web-large/DT1825.jpg,included,OpenCLIP_L14
325080,https://images.metmuseum.org/CRDImages/an/web-large/DP110663.jpg,included,OpenCLIP_L14
325660,https://images.metmuseum.org/CRDImages/an/web-large/DP-38944-001.jpg,included,OpenCLIP_L14
307599,https://images.metmuseum.org/CRDImages/ao/web-large/DP-20487-001.jpg,included,OpenCLIP_L14
13607,https://images.metmuseum.org/CRDImages/ad/web-large/DT11599.jpg,included,OpenCLIP_L14
325079,https://images.metmuseum.org/CRDImages/an/web-large/DP110662.jpg,included,OpenCLIP_L14
327399,https://images.metmuseum.org/CRDImages/an/web-large/DP-42027-001.jpg,included,OpenCLIP_L14
310073,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23190-001.jpg,included,OpenCLIP_L14
13877,https://images.metmuseum.org/CRDImages/ad/web-large/DP332444.jpg,included,OpenCLIP_L14
324198,https://images.metmuseum.org/CRDImages/an/web-large/DP110556.jpg,included,OpenCLIP_L14
891654,https://images.metmuseum.org/CRDImages/an/web-large/DP-33402-002.jpg,included,OpenCLIP_L14
315052,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24258-001.jpg,included,OpenCLIP_L14
324937,https://images.metmuseum.org/CRDImages/an/web-large/DP110654.jpg,included,OpenCLIP_L14
10956,https://images.metmuseum.org/CRDImages/ad/web-large/DP162116.jpg,included,OpenCLIP_L14
322603,https://images.metmuseum.org/CRDImages/an/web-large/DP368640.jpg,included,OpenCLIP_L14
310364,https://images.metmuseum.org/CRDImages/ao/web-large/DP-576-001.jpg,included,OpenCLIP_L14
325875,https://images.metmuseum.org/CRDImages/an/web-large/DP115147.jpg,included,OpenCLIP_L14
891657,https://images.metmuseum.org/CRDImages/an/web-large/DP-33405-001.jpg,included,OpenCLIP_L14
327401,https://images.metmuseum.org/CRDImages/an/web-large/DT873.jpg,included,OpenCLIP_L14
