objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
316963,The Michael C. Rockefeller Wing,Four-Cornered Hat,,unknown,6th c. CE,other,600,485,1.24,-0.0002668382949195802,0.002084129024296999,-0.07638076692819595,-0.09706591814756393,-0.04290734858659562
929079,Asian Art,Orchids and Rocks,Yi Ha-eung,unknown,19th c. CE,drawing_paper,468,624,0.75,-0.007889917120337486,0.06948360800743103,0.06557219475507736,-0.4077339470386505,-0.0701420153491199
49068,Asian Art,Bamboo in Snow,Dapeng Zhengkun (Taihō Shōkon),unknown,18th c. CE,drawing_paper,322,624,0.52,0.0011774433078244328,0.006767808925360441,-0.002194809028878808,-0.8074439764022827,-0.20042338329949416
49179,Asian Art,Landscapes,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,599,415,1.44,-0.0013838093727827072,0.00385345914401114,-0.001478028018027544,-0.37654948234558105,-0.09388946514809504
53660,Asian Art,Ten Verses on Oxherding,,unknown,12th c. CE,drawing_paper,599,373,1.61,-0.0015742828836664557,0.0069295791909098625,-0.002691061468794942,-0.8104258179664612,-0.20194039578200318
39901,Asian Art,Night-Shining White,Han Gan,unknown,8th c. CE,drawing_paper,600,450,1.33,-0.007082566153258085,0.00045280205085873604,-0.02541779913008213,-0.5544005036354065,-0.146612016716972
701293,Asian Art,Poems from the Pavilion of True Meaning,Zhou Lianggong,unknown,17th c. CE,drawing_paper,600,450,1.33,0.00018710126460064203,0.017625972628593445,-0.0012494220864027739,-0.6000533103942871,-0.14587241464687395
53002,Asian Art,"Shino Tea Bowl with Bridge and Shrine, Known as “Bridge of the Gods” (Shinkyō)",,unknown,16th c. CE,other,599,337,1.78,7.249237387441099e-05,0.003584048943594098,-0.16085654497146606,-0.2494121938943863,-0.10165304938709596
39931,Asian Art,Landscapes,Dai Benxiao,unknown,17th c. CE,drawing_paper,490,625,0.78,-0.03663165867328644,0.01801344007253647,0.014405926689505577,-0.5106006860733032,-0.1287032444961369
857949,Asian Art,“Magic Fountain” ewer,,unknown,16th c. CE,other,468,624,0.75,-0.0005174953839741647,0.013858933933079243,-0.033199410885572433,-0.16733376681804657,-0.04679793478862848
45258,Asian Art,Bamboo in the Four Seasons,Tosa Mitsunobu,unknown,15th c. CE,painting,600,283,2.12,0.12310684472322464,0.05457824096083641,0.01315794512629509,-0.35914722084999084,-0.042076047509908676
53222,Asian Art,Musk Cat,Uto Gyoshi,male,16th c. CE,drawing_paper,468,624,0.75,0.22268204391002655,-0.018953025341033936,-0.00016146531561389565,-0.2576937675476074,-0.013531553573557176
44918,Asian Art,Rough Waves,Ogata Kōrin,unknown,17th c. CE,painting,599,534,1.12,0.04694131761789322,0.02830076590180397,0.015827296301722527,-0.4708349406719208,-0.09494139021262527
73159,Asian Art,Portrait of Li Xiangjun,Cui He,unknown,19th c. CE,drawing_paper,304,623,0.49,0.010644341818988323,0.020135629922151566,0.00019075209274888039,-0.1751716434955597,-0.03605022991541773
38006,Asian Art,Portrait of the Indian Monk Atisha,,unknown,11th c. CE,other,452,625,0.72,0.006540555506944656,0.025051649659872055,0.0019853455014526844,-0.5992706418037415,-0.14142327278386801
816189,Asian Art,"”Abiding nowhere, the awakened mind arises”",Musō Soseki,unknown,14th c. CE,drawing_paper,356,623,0.57,-0.0012225625105202198,0.0173483956605196,0.0003662961535155773,-0.8384060263633728,-0.20547847426496446
53408,Asian Art,White Plum Blossoms and Moon,Itō Jakuchū,unknown,18th c. CE,drawing_paper,468,624,0.75,0.022435149177908897,0.6324504017829895,-0.029216833412647247,0.5164931416511536,0.2855404647998512
53439,Asian Art,Women on a Bridge Tossing Fans into a River,,unknown,16th c. CE,painting,598,279,2.14,0.001924899173900485,0.021181253716349602,0.002642496256157756,-0.7670760750770569,-0.18533185648266226
53449,Asian Art,Six Jewel Rivers from Various Provinces,Utagawa Hiroshige,unknown,19th c. CE,drawing_paper,469,625,0.75,0.002898423932492733,-0.0018044961616396904,0.001939376350492239,-0.812276303768158,-0.20231074991170317
53429,Asian Art,Cherry Blossom Viewing at Itsukushima and Yoshino,,unknown,16th c. CE,painting,599,285,2.1,0.01823832094669342,-0.013737533241510391,0.006817686837166548,-0.5016676187515259,-0.12258728605229408
53241,Asian Art,Willows and Bridge,,unknown,16th c. CE,painting,599,296,2.02,0.005686214193701744,0.0068757738918066025,0.015472461469471455,-0.73808354139328,-0.17751227295957506
36131,Asian Art,Landscapes with poems,Gong Xian,unknown,17th c. CE,other,600,415,1.45,0.0005670073442161083,0.0026399295311421156,0.005248672794550657,-0.4398842751979828,-0.10785716638201848
76084,Asian Art,The Bodhisattva Jizō,Intan,unknown,13th c. CE,other,468,624,0.75,0.02218218706548214,0.06611721962690353,-0.07415656745433807,-0.2804545760154724,-0.0665779341943562
53162,Asian Art,Tobatsu Bishamonten,,unknown,8th c. CE,other,468,624,0.75,-0.007714034989476204,0.002085129264742136,-0.14046338200569153,-0.1774977743625641,-0.08089751552324742
39668,Asian Art,"Old Trees, Level Distance",Guo Xi,unknown,11th c. CE,drawing_paper,600,320,1.88,0.008993003517389297,0.06996634602546692,0.017897918820381165,-0.252911776304245,-0.039013626985251904
53187,Asian Art,Kasuga Deer Mandala (Kasuga shika mandara zu),,unknown,13th c. CE,other,468,624,0.75,0.05028695613145828,0.05857818201184273,-0.0017932318150997162,-0.46355152130126953,-0.08911990374326706
57206,Asian Art,Flower Baskets and Farmer's Hat,Shibata Zeshin,unknown,19th c. CE,drawing_paper,471,624,0.75,3.206287510693073e-05,0.003121570684015751,-0.009492709301412106,-0.7845595479011536,-0.19772465591086075
37904,Asian Art,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,,unknown,17th c. CE,drawing_paper,600,310,1.94,0.0001439155312255025,0.0003216823097318411,-0.0060843671672046185,-0.9668645262718201,-0.24312082389951684
54791,Asian Art,Amida Manifesting in the Dharma-body of Expedient Means,,unknown,17th c. CE,drawing_paper,285,625,0.46,0.006429535336792469,0.0025686046574264765,0.01193807739764452,-0.9342221021652222,-0.22832147119333968
40080,Asian Art,Fragrant Snow at Broken Bridge,Wang Mian,unknown,13th c. CE,drawing_paper,332,624,0.53,0.0018334609922021627,0.03817439079284668,0.0024937621783465147,-0.39775359630584717,-0.08881299558561295
53458,Asian Art,Lingering Rain over Half the Village,Urakami (Uragami) Gyokudō,unknown,17th c. CE,drawing_paper,600,450,1.33,-0.002537006977945566,0.10453236103057861,-0.0016166502609848976,-0.5044741034507751,-0.10102384991478175
53167,Asian Art,Flying Apsaras (Hiten),,unknown,9th c. CE,other,576,625,0.92,-5.6371303799096495e-05,0.04454217478632927,-0.40137872099876404,-0.12537173926830292,-0.1205661641961342
888663,Asian Art,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Miyagawa Chōshun 宮川長春,unknown,17th c. CE,drawing_paper,600,403,1.49,0.04636862501502037,0.1465320885181427,0.00042309099808335304,-0.07003521919250488,0.030822146334685385
36436,Asian Art,Landscapes,Zhang Feng,unknown,17th c. CE,drawing_paper,600,406,1.48,-0.020803112536668777,0.03138694912195206,0.017720963805913925,-0.7434095740318298,-0.17877619341015816
44634,Asian Art,Drunken Asaina,Katsushika Hokusai,unknown,18th c. CE,drawing_paper,600,450,1.33,-0.00803984235972166,0.29090726375579834,0.001455359160900116,-0.2268698811531067,0.014363224850967526
49467,Asian Art,Cat and Butterfly,Xugu (Zhu Huairen),unknown,19th c. CE,drawing_paper,374,624,0.6,0.0006979401223361492,0.025307096540927887,-0.012890174053609371,-0.3372851014137268,-0.08104255970101804
53427,Asian Art,Six Jewel Rivers,Sakai Ōho,unknown,19th c. CE,drawing_paper,599,335,1.79,0.03835734352469444,-0.011167539283633232,0.004102794453501701,-0.5759904980659485,-0.1361744748428464
752005,Asian Art,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Unidentified artist,unknown,14th c. CE,drawing_paper,358,625,0.57,0.025273535400629044,0.43348339200019836,-0.0018255631439387798,0.19168569147586823,0.1621542639331892
59025,Asian Art,Pavilion amongst Wintry Trees after Ni Zan,Qi Zhijia,unknown,17th c. CE,drawing_paper,290,623,0.47,0.0018719746731221676,0.026742562651634216,-0.002797813154757023,-0.5690276026725769,-0.13580271962564439
860963,Asian Art,Mending clothes by daylight,Unidentified artist,unknown,13th c. CE,drawing_paper,468,624,0.75,-0.010657990351319313,0.017978865653276443,-0.0013655058573931456,-0.5435341596603394,-0.13439469755394384
