objectID,title,department,primaryImage,primaryImageSmall,has_named_creator,inferred_gender,selection_stage
320804,Hanging (?) Fragment,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/TR.489.2010_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/TR.489.2010_a.jpg,False,,unknown_or_unattributed
310480,Head of a Rain God,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23862-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23862-001.jpg,False,,unknown_or_unattributed
319873,Deity face pendant,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP148420.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP148420.jpg,False,,unknown_or_unattributed
310498,Standing figure,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-25391-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25391-001.jpg,True,unknown,named_attribution
126673,Pin (ttipqui),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-27227-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-27227-001.jpg,True,unknown,named_attribution
312694,Ear Spool,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-43940-006.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43940-006.jpg,False,,unknown_or_unattributed
312923,Bird Pendant,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/1979.206.736_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.736_a.jpg,False,,unknown_or_unattributed
316796,Receptacle with Figurative Relief and Stopper,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP208760.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP208760.jpg,False,,unknown_or_unattributed
317619,Turkey Vessel,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/hz1998_71.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/hz1998_71.jpg,False,,unknown_or_unattributed
309952,Animal pendant,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-43941-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43941-001.jpg,False,,unknown_or_unattributed
310467,Modified celt-pendant with incised motifs,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-23470-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23470-001.jpg,True,unknown,named_attribution
315668,Tupu (pin),The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-020.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-020.jpg,False,,unknown_or_unattributed
320054,Miniature tabard,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP107700.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP107700.jpg,False,,unknown_or_unattributed
316963,Four-Cornered Hat,The Michael C. Rockefeller Wing,https://images.metmuseum.org/CRDImages/ao/original/DP-29610-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29610-001.jpg,False,,unknown_or_unattributed
929079,Orchids and Rocks,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-44394-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-44394-002.jpg,True,unknown,named_attribution
49068,Bamboo in Snow,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP276881.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg,True,unknown,named_attribution
49179,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP162807.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg,True,unknown,named_attribution
53660,Ten Verses on Oxherding,Asian Art,https://images.metmuseum.org/CRDImages/as/original/2015_300_10_Burke_website.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_10_Burke_website.jpg,False,,unknown_or_unattributed
39901,Night-Shining White,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP153705.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP153705.jpg,True,unknown,named_attribution
701293,Poems from the Pavilion of True Meaning,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13240-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13240-001.jpg,True,unknown,named_attribution
53002,"Shino Tea Bowl with Bridge and Shrine, Known as “Bridge of the Gods” (Shinkyō)",Asian Art,https://images.metmuseum.org/CRDImages/as/original/LC-2015_300_271_001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/LC-2015_300_271_001.jpg,False,,unknown_or_unattributed
39931,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP160517.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP160517.jpg,True,unknown,named_attribution
857949,“Magic Fountain” ewer,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-28519-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-28519-001.jpg,False,,unknown_or_unattributed
45258,Bamboo in the Four Seasons,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT1607.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT1607.jpg,True,unknown,named_attribution
53222,Musk Cat,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP361166.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361166.jpg,True,male,named_attribution
44918,Rough Waves,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT1615.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT1615.jpg,True,unknown,named_attribution
73159,Portrait of Li Xiangjun,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP146997.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP146997.jpg,True,unknown,named_attribution
38006,Portrait of the Indian Monk Atisha,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-42256-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-42256-001.jpg,False,,unknown_or_unattributed
816189,"”Abiding nowhere, the awakened mind arises”",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-17101-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-17101-002.jpg,True,unknown,named_attribution
53408,White Plum Blossoms and Moon,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-273.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-273.jpg,True,unknown,named_attribution
53439,Women on a Bridge Tossing Fans into a River,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP704960.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP704960.jpg,False,,unknown_or_unattributed
53449,Six Jewel Rivers from Various Provinces,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13180-023.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13180-023.jpg,True,unknown,named_attribution
53429,Cherry Blossom Viewing at Itsukushima and Yoshino,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP362588.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP362588.jpg,False,,unknown_or_unattributed
53241,Willows and Bridge,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP362575.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP362575.jpg,False,,unknown_or_unattributed
36131,Landscapes with poems,Asian Art,https://images.metmuseum.org/CRDImages/as/original/1981_4_1a.jpg,https://images.metmuseum.org/CRDImages/as/web-large/1981_4_1a.jpg,True,unknown,named_attribution
76084,The Bodhisattva Jizō,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-14364-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-14364-001.jpg,True,unknown,named_attribution
53162,Tobatsu Bishamonten,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-27915-006.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27915-006.jpg,False,,unknown_or_unattributed
39668,"Old Trees, Level Distance",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP167812_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP167812_CRD.jpg,True,unknown,named_attribution
53187,Kasuga Deer Mandala (Kasuga shika mandara zu),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP361152.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361152.jpg,False,,unknown_or_unattributed
57206,Flower Baskets and Farmer's Hat,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP205543.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP205543.jpg,True,unknown,named_attribution
37904,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,Asian Art,https://images.metmuseum.org/CRDImages/as/original/1984_476_recto.jpg,https://images.metmuseum.org/CRDImages/as/web-large/1984_476_recto.jpg,False,,unknown_or_unattributed
54791,Amida Manifesting in the Dharma-body of Expedient Means,Asian Art,https://images.metmuseum.org/CRDImages/as/original/18_146_1_O4_sf.JPG,https://images.metmuseum.org/CRDImages/as/web-large/18_146_1_O4_sf.JPG,False,,unknown_or_unattributed
40080,Fragrant Snow at Broken Bridge,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP258037.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP258037.jpg,True,unknown,named_attribution
53458,Lingering Rain over Half the Village,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-210.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-210.jpg,True,unknown,named_attribution
53167,Flying Apsaras (Hiten),Asian Art,https://images.metmuseum.org/CRDImages/as/original/2015_300_251a_Burke_website.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_251a_Burke_website.jpg,False,,unknown_or_unattributed
888663,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-24890-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24890-002.jpg,True,unknown,named_attribution
36436,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP162771.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP162771.jpg,True,unknown,named_attribution
44634,Drunken Asaina,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-24853-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24853-002.jpg,True,unknown,named_attribution
49467,Cat and Butterfly,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-30286-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-30286-002.jpg,True,unknown,named_attribution
53427,Six Jewel Rivers,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DT372445.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT372445.jpg,True,unknown,named_attribution
752005,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-16218-019.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-16218-019.jpg,True,unknown,named_attribution
59025,Pavilion amongst Wintry Trees after Ni Zan,Asian Art,https://images.metmuseum.org/CRDImages/as/original/2000_665_1.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2000_665_1.jpg,True,unknown,named_attribution
860963,Mending clothes by daylight,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-24412-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24412-002.jpg,True,unknown,named_attribution
41193,Crows in Old Trees,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP154100.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP154100.jpg,True,unknown,named_attribution
663886,Portrait of Yinyuan Longqi (Ingen Ryūki),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP355576.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP355576.jpg,True,unknown,named_attribution
49156,"The Kangxi Emperor's Southern Inspection Tour, Scroll Three: Ji'nan to Mount Tai",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP105303_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP105303_CRD.jpg,True,unknown,named_attribution
57363,Page of a Pilgrim’s Visiting Album,Asian Art,https://images.metmuseum.org/CRDImages/as/original/14_140_3_sf.jpg,https://images.metmuseum.org/CRDImages/as/web-large/14_140_3_sf.jpg,False,,unknown_or_unattributed
49177,Outing to Zhang Gong's Grotto,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP204906_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP204906_CRD.jpg,True,unknown,named_attribution
65555,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP164311.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP164311.jpg,True,unknown,named_attribution
49456,Herbaceous Peony,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP161405.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP161405.jpg,True,unknown,named_attribution
49187,Wangchuan Villa,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP214271_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP214271_CRD.jpg,True,unknown,named_attribution
705076,Drawings and Poems by Various Artists,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-27349-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27349-002.jpg,True,unknown,named_attribution
49173,Returning Home,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP143725_CRD.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP143725_CRD.jpg,True,unknown,named_attribution
688517,Chōmeiji Temple Pilgrimage Mandala,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12438-003.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12438-003.jpg,False,,unknown_or_unattributed
49241,Ink bamboo,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-36017-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-36017-002.jpg,True,unknown,named_attribution
57344,White Poppies on Gold Ground,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-27193-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27193-001.jpg,True,unknown,named_attribution
57805,"Random Sketches by Hokusai, Volume 12",Asian Art,https://images.metmuseum.org/CRDImages/as/original/JIB_112_Preface 1_sf.JPG,https://images.metmuseum.org/CRDImages/as/web-large/JIB_112_Preface 1_sf.JPG,True,unknown,named_attribution
41057,Woman Admiring Plum Blossoms at Night,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP114890.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP114890.jpg,True,unknown,named_attribution
57569,Picture Book of Crawling Creatures (The Insect Book) (Ehon mushi erami) 画本虫撰,Asian Art,https://images.metmuseum.org/CRDImages/as/original/JIB44a_005_crd.jpg,https://images.metmuseum.org/CRDImages/as/web-large/JIB44a_005_crd.jpg,True,unknown,named_attribution
57573,Statuette of Buddha Sitting on Engraved Throne,Asian Art,https://images.metmuseum.org/CRDImages/as/original/17_118_49_36907.jpg,https://images.metmuseum.org/CRDImages/as/web-large/17_118_49_36907.jpg,False,,unknown_or_unattributed
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP221485.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221485.jpg,True,unknown,named_attribution
459254,Self-portrait,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3622.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3622.jpg,True,male,named_attribution
459249,"Tabernacle House Altar with the Adoration of the Shepherds, the Adoration of the Magi, and the Annunciation.",Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/SLP1558-1.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1558-1.jpg,True,male,named_attribution
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP221483.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221483.jpg,True,unknown,named_attribution
459080,Erasmus of Rotterdam,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP164857.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP164857.jpg,True,male,named_attribution
458967,Saint Anthony the Abbot in the Wilderness,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP319194.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP319194.jpg,True,unknown,named_attribution
459061,"Christ Carrying the Cross, with the Crucifixion; The Resurrection, with the Pilgrims of Emmaus",Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT1472.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT1472.jpg,True,male,named_attribution
458979,Madonna and Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3028.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3028.jpg,True,unknown,named_attribution
459055,The Annunciation,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-40424-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40424-001.jpg,True,male,named_attribution
458971,The Creation of the World and the Expulsion from Paradise,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-40104-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40104-001.jpg,True,male,named_attribution
459062,Archangel Gabriel; The Virgin Annunciate,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3083.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3083.jpg,True,male,named_attribution
459008,The Crucified Christ between the Virgin and Saint John the Evangelist,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3047.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3047.jpg,True,male,named_attribution
458972,Madonna and Child with Saints Jerome and Agnes,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3023.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3023.jpg,True,male,named_attribution
458998,The Assumption of the Virgin,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-13487-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-13487-001.jpg,True,male,named_attribution
458964,Madonna and Child Enthroned with Two Donors,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-32063-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-32063-001.jpg,True,unknown,named_attribution
459133,The Adoration of the Magi,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-25504-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-25504-001.jpg,True,unknown,named_attribution
459253,Holy Face,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3621.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3621.jpg,True,male,named_attribution
458978,Coronation of the Virgin,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT708.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT708.jpg,True,male,named_attribution
459065,Virgin and Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3087.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3087.jpg,True,unknown,named_attribution
459136,Madonna and Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-29454-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29454-001.jpg,True,female,named_attribution
459016,The Annunciation,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP267397.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP267397.jpg,True,unknown,named_attribution
458953,Saint Ansanus,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-29455-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29455-001.jpg,True,female,named_attribution
458970,Saint Ambrose,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3022.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3022.jpg,True,male,named_attribution
459079,Mary of Burgundy,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP164856.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP164856.jpg,True,unknown,named_attribution
459053,Virgin and Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3076.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3076.jpg,True,male,named_attribution
459007,The Nativity,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT709.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT709.jpg,True,male,named_attribution
459071,Portrait of a Woman,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/SLP0129.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP0129.jpg,True,unknown,named_attribution
459073,Virgin and Child with a Dragonfly,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3093.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3093.jpg,True,unknown,named_attribution
458963,"Madonna and Child Enthroned with Saint John the Evangelist, Saint Peter, Saint Agnes, Saint Catherine of Alexandria, Saint Lucy, an Unidentified Female Saint, Saint Paul, and Saint John the Baptist, with Eve and the Serpent; the Annunciation",Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3014.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3014.jpg,True,male,named_attribution
459057,Saint Christopher and the Infant Christ,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-26610-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-26610-001.jpg,True,unknown,named_attribution
459058,The Adoration of the Christ Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT1463.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT1463.jpg,True,unknown,named_attribution
459078,Nymph of the Spring,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP159773.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP159773.jpg,True,male,named_attribution
459257,Saint Michael,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP366034.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP366034.jpg,True,male,named_attribution
459134,Madonna and Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_010_001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/LC-1975_1_010_001.jpg,True,unknown,named_attribution
458981,Madonna and Child Enthroned with Two Cherubim,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3030.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3030.jpg,True,unknown,named_attribution
459005,The Crucifixion,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3046.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3046.jpg,True,female,named_attribution
459059,The Holy Family,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3079.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3079.jpg,True,unknown,named_attribution
458954,Saint Mary Magdalen,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-14829-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14829-001.jpg,True,unknown,named_attribution
459186,Study for the Equestrian Monument to Francesco Sforza,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP324215.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP324215.jpg,True,male,named_attribution
458958,Head of the Virgin,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP293275.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP293275.jpg,True,male,named_attribution
458969,The Virgin Annunciate,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP267396.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP267396.jpg,True,female,named_attribution
459064,Adoration of the Magi,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3085.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3085.jpg,True,unknown,named_attribution
459582,The Holy Virgins Greeted by Christ as They Enter the Gates of Paradise,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3614.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3614.jpg,True,male,named_attribution
459001,Madonna Adoring the Child,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP318246.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP318246.jpg,True,unknown,named_attribution
459227,Emperor Vespasian Cured by Veronica's Veil,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-14326-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14326-001.jpg,False,,unknown_or_unattributed
720984,Model for a medal of Francesco Redi; a Ship at Sea,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/SLP1320b.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1320b.jpg,True,male,named_attribution
917782,"[Merchants' Carnival Portrait: Hiram Jennings Fancy Groceries, Moberly, Missouri]",Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP-43423-235.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP-43423-235.jpg,True,unknown,named_attribution
623038,"Figure 20: Profound suffering, with resignation",Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP304445.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP304445.jpg,True,unknown,named_attribution
474336,Portable Icon with the Virgin Eleousa,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-38912-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-38912-001.jpg,False,,unknown_or_unattributed
464179,Triptych with the Coronation of the Virgin,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-33219-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-33219-001.jpg,False,,unknown_or_unattributed
472562,The Fieschi Morgan Staurotheke,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DT119.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT119.jpg,False,,unknown_or_unattributed
463785,Enthroned Virgin and Child,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf16-32-183s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf16-32-183s1.jpg,False,,unknown_or_unattributed
478665,Four Gospels in Armenian,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP228809.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP228809.jpg,False,,unknown_or_unattributed
477499,Jaharis Byzantine Lectionary,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP160636.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP160636.jpg,False,,unknown_or_unattributed
464447,Prayer Bead with the Crucifixion and Jesus before Pilate,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP371971.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP371971.jpg,False,,unknown_or_unattributed
464251,Diptych with Scenes from the Lives of Jesus and Mary,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/sf17-190-251s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-251s1.jpg,False,,unknown_or_unattributed
469960,Fragment of a Floor Mosaic with a Personification of Ktisis,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP-37759-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-37759-001.jpg,False,,unknown_or_unattributed
